"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"8","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","99","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"9","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","107","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"10","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","109","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"11","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","111","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"12","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","113","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"13","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","115","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"14","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","117","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"15","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","119","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"16","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","126","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"17","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","133","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"18","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","140","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"19","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","148","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"20","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","162","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"21","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","171","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"22","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","180","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"23","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLMetaDataLoaderTest.java","3","191","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"1","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLSchemaMetaDataLoaderTest.java","3","56","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"2","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLSchemaMetaDataLoaderTest.java","3","60","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"3","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLSchemaMetaDataLoaderTest.java","3","66","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"4","org.apache.shardingsphere.infra.database.postgresql.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\postgresql\src\test\java\org\apache\shardingsphere\infra\database\postgresql\metadata\data\loader\PostgreSQLSchemaMetaDataLoaderTest.java","3","73","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"1","org.apache.shardingsphere.infra.database.sql92.connector","C:\ShravanMetrics\SS\infra\database\type\sql92\src\test\java\org\apache\shardingsphere\infra\database\sql92\connector\SQL92ConnectionPropertiesParserTest.java","1","60","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","org.apache.shardingsphere.infra.database.sqlserver.connector","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\connector\SQLServerConnectionPropertiesParserTest.java","1","60","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","org.apache.shardingsphere.infra.database.sqlserver.connector","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\connector\SQLServerConnectionPropertiesParserTest.java","3","65","Do not hard code the IP address ${variableName}","Best Practices","AvoidUsingHardCodedIP"
"3","org.apache.shardingsphere.infra.database.sqlserver.connector","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\connector\SQLServerConnectionPropertiesParserTest.java","3","66","Do not hard code the IP address ${variableName}","Best Practices","AvoidUsingHardCodedIP"
"4","org.apache.shardingsphere.infra.database.sqlserver.connector","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\connector\SQLServerConnectionPropertiesParserTest.java","3","67","Do not hard code the IP address ${variableName}","Best Practices","AvoidUsingHardCodedIP"
"5","org.apache.shardingsphere.infra.database.sqlserver.connector","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\connector\SQLServerConnectionPropertiesParserTest.java","3","68","Do not hard code the IP address ${variableName}","Best Practices","AvoidUsingHardCodedIP"
"6","org.apache.shardingsphere.infra.database.sqlserver.connector","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\connector\SQLServerConnectionPropertiesParserTest.java","3","69","Do not hard code the IP address ${variableName}","Best Practices","AvoidUsingHardCodedIP"
"7","org.apache.shardingsphere.infra.database.sqlserver.connector","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\connector\SQLServerConnectionPropertiesParserTest.java","3","70","Do not hard code the IP address ${variableName}","Best Practices","AvoidUsingHardCodedIP"
"1","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","85","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"2","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","88","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"3","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","103","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"4","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","106","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"5","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","121","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"6","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","123","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"7","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","138","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"8","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","140","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"9","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","154","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"10","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","161","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"11","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","169","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"12","org.apache.shardingsphere.infra.database.sqlserver.metadata.data.loader","C:\ShravanMetrics\SS\infra\database\type\sqlserver\src\test\java\org\apache\shardingsphere\infra\database\sqlserver\metadata\data\loader\SQLServerMetaDataLoaderTest.java","3","183","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"1","org.apache.shardingsphere.distsql.handler.engine.update.rdl.rule.spi.global","C:\ShravanMetrics\SS\infra\distsql-handler\src\main\java\org\apache\shardingsphere\distsql\handler\engine\update\rdl\rule\spi\global\GlobalRuleDefinitionExecutor.java","3","41","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.apache.shardingsphere.distsql.handler.executor.ral.plugin","C:\ShravanMetrics\SS\infra\distsql-handler\src\main\java\org\apache\shardingsphere\distsql\handler\executor\ral\plugin\ShowPluginsExecutor.java","3","59","Avoid unused private methods such as 'getPluginClass(String)'.","Best Practices","UnusedPrivateMethod"
"1","org.apache.shardingsphere.distsql.handler.executor.rdl.resource","C:\ShravanMetrics\SS\infra\distsql-handler\src\test\java\org\apache\shardingsphere\distsql\handler\executor\rdl\resource\AlterStorageUnitExecutorTest.java","3","111","Do not hard code the IP address ${variableName}","Best Practices","AvoidUsingHardCodedIP"
"2","org.apache.shardingsphere.distsql.handler.executor.rdl.resource","C:\ShravanMetrics\SS\infra\distsql-handler\src\test\java\org\apache\shardingsphere\distsql\handler\executor\rdl\resource\AlterStorageUnitExecutorTest.java","3","117","Do not hard code the IP address ${variableName}","Best Practices","AvoidUsingHardCodedIP"
"1","org.apache.shardingsphere.distsql.handler.executor.rdl.resource","C:\ShravanMetrics\SS\infra\distsql-handler\src\test\java\org\apache\shardingsphere\distsql\handler\executor\rdl\resource\RegisterStorageUnitExecutorTest.java","3","99","Do not hard code the IP address ${variableName}","Best Practices","AvoidUsingHardCodedIP"
"1","org.apache.shardingsphere.infra.exception.mysql.mapper","C:\ShravanMetrics\SS\infra\exception\dialect\type\mysql\src\test\java\org\apache\shardingsphere\infra\exception\mysql\mapper\MySQLDialectExceptionMapperTest.java","1","66","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","org.apache.shardingsphere.infra.exception.postgresql.mapper","C:\ShravanMetrics\SS\infra\exception\dialect\type\postgresql\src\test\java\org\apache\shardingsphere\infra\exception\postgresql\mapper\PostgreSQLDialectExceptionMapperTest.java","1","47","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","org.apache.shardingsphere.infra.executor.sql.execute.result.query.type.memory","C:\ShravanMetrics\SS\infra\executor\src\main\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\type\memory\AbstractMemoryQueryResult.java","3","117","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.apache.shardingsphere.infra.executor.sql.prepare.driver","C:\ShravanMetrics\SS\infra\executor\src\main\java\org\apache\shardingsphere\infra\executor\sql\prepare\driver\DriverExecutionPrepareEngine.java","3","84","Avoid assignments in operands","Error Prone","AssignmentInOperand"
"1","org.apache.shardingsphere.infra.executor.kernel.thread","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\kernel\thread\ExecutorServiceManagerTest.java","3","40","Ensure that resources like this ExecutorService object are closed after use","Error Prone","CloseResource"
"1","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","60","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"2","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","74","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"3","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","75","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"4","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","88","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"5","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","98","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"6","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","108","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"7","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","118","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"8","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","129","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"9","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","140","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"10","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","151","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"11","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","152","Don't create instances of already existing BigInteger and BigDecimal (ZERO, ONE, TEN)","Performance","BigIntegerInstantiation"
"12","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","156","Don't create instances of already existing BigInteger and BigDecimal (ZERO, ONE, TEN)","Performance","BigIntegerInstantiation"
"13","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","162","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"14","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","163","Don't create instances of already existing BigInteger and BigDecimal (ZERO, ONE, TEN)","Performance","BigIntegerInstantiation"
"15","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","166","Don't create instances of already existing BigInteger and BigDecimal (ZERO, ONE, TEN)","Performance","BigIntegerInstantiation"
"16","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","172","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"17","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","173","Don't create instances of already existing BigInteger and BigDecimal (ZERO, ONE, TEN)","Performance","BigIntegerInstantiation"
"18","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","176","Don't create instances of already existing BigInteger and BigDecimal (ZERO, ONE, TEN)","Performance","BigIntegerInstantiation"
"19","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","182","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"20","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","192","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"21","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","202","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"22","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","212","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"23","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","222","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"24","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","232","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"25","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","242","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"26","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","252","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"27","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","262","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"28","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","273","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"29","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","284","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"30","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","295","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"31","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","306","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"32","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","317","Ensure that resources like this ResultSet object are closed after use","Error Prone","CloseResource"
"33","org.apache.shardingsphere.infra.executor.sql.execute.result.query.impl.driver.jdbc.type.memory","C:\ShravanMetrics\SS\infra\executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\execute\result\query\impl\driver\jdbc\type\memory\JDBCMemoryQueryResultTest.java","3","328","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
